Time,cart_e,cart_n,cart_u,vel_e,vel_n,vel_u,desired_e,desired_n,desired_u
1613115742.036113,0.09763859597749881,0.06638730483088294,6.021,-0.14311783015727997,-0.12987901270389557,-0.0819070041179657,-0.0898536493436663,-0.05758208087097742,-0.01381262852407948
1613115742.135572,0.07594112977254444,0.04425820288403495,6.013,-0.13643470406532288,-0.1466270536184311,-0.10625782608985901,-0.06717732072835855,-0.03191365854506402,-0.0025601854833411162
1613115742.235544,0.06509239598133056,0.03319365244963999,6.004,-0.1278907060623169,-0.09553650766611099,-0.11272217333316803,-0.05640014889226527,-0.025491679643203022,0.007841836774899896
1613115742.333115,0.05424366372418521,0.01106455092734583,5.996,-0.11719290912151337,-0.07554738223552704,-0.040908586233854294,-0.045855228916109325,-0.0037847298935249074,0.008724600735280101
1613115742.436235,0.043394931791985454,1.0748383984607753e-10,5.992,-0.09274884313344955,-0.09219279885292053,-0.033309828490018845,-0.036792608198534596,0.009941409048446202,0.012218517946923232
1613115742.536139,0.021697465791830847,-0.011064550736671655,5.994,-0.07507985830307007,-0.007715057581663132,-0.0019327811896800995,-0.015300915893863402,0.012763153084792998,0.0066783862313908775
1613115742.63613,0.021697465791830847,-0.011064550736671655,5.997,-0.09128757566213608,0.00904528796672821,-0.004965342581272125,-0.01355319208146833,0.010955837818247575,0.0037704113715717018
1613115742.753157,0.021697466059271656,-0.0110645509744171,6.0,-0.008369899354875088,0.0029540793038904667,-0.012270555831491947,-0.01355319208146833,0.010955838074615188,0.0005354268755886412
1613115742.833905,0.021697466059271656,-0.0110645509744171,6.0,-0.008369899354875088,0.0029540793038904667,-0.012270555831491947,-0.02249443894642133,0.011612670260817755,0.0013231685957323163
1613115742.935165,0.021697466059271656,-0.0110645509744171,6.003,-0.003919094800949097,0.024298354983329773,-0.006269257515668869,-0.022974381737308026,0.009311056897452026,-0.0025589528004992842
1613115743.036444,0.021697466059271656,-0.0110645509744171,6.003,-0.03402603417634964,0.004066014662384987,-0.04096628725528717,-0.019727865667277394,0.01149276713930892,0.0011825256416448547
1613115743.131964,0.021697466059271656,-0.0110645509744171,6.001,-0.03243417292833328,0.020360469818115234,-0.04690101742744446,-0.01989952054918035,0.0097356901459997,0.0039791406421256096
1613115743.233634,0.021697465934888246,-0.02212910142818024,5.998,-0.0008731894195079803,0.023153916001319885,-0.02463022992014885,-0.023302830159354984,0.021365681367213625,0.0048126033947942775
1613115743.335515,0.021697466202329055,-0.022129101665925684,6.0,-0.013742715120315552,0.05017559975385666,0.00820221472531557,-0.02191507324398507,0.01845185735708755,-0.0008844679156372944
1613115743.434307,0.010848732361741774,-0.02212910145207838,6.005,-0.0025766976177692413,0.050473522394895554,-0.021839991211891174,-0.011420641102290345,0.018419731288997872,-0.0030365730612090633
1613115743.547676,0.010848732428620392,-0.022129101711654775,6.012,-0.013547729700803757,0.04326798394322395,-0.05682535097002983,-0.011420641102290345,0.018419731288997872,-0.0030365730612090633
1613115743.634919,0.010848732428620392,-0.022129101711654775,6.012,-0.013547729700803757,0.04326798394322395,-0.05682535097002983,-0.010237603884622509,0.0191967250747853,-0.006812300338370104
1613115743.731467,0.010848732428620392,-0.022129101711654775,6.016,-0.0326862595975399,0.06876801699399948,-0.038299642503261566,-0.00817384230156093,0.016446984689241582,-0.013123292321917675
1613115743.834479,-7.456663285285304e-11,-0.022129101646303127,6.015,-0.0003958821762353182,0.06038688123226166,-0.044644713401794434,4.268917048587507e-05,0.017350746093702726,-0.011360757290500793
1613115743.936567,-7.456663285285304e-11,-0.022129101646303127,6.01,-0.034319594502449036,0.06386515498161316,-0.08222992718219757,0.0037007786178687658,0.01697567403863818,-0.0019161970019357264
1613115744.043197,5.911693837826e-11,-0.0221291015917343,6.006,-0.034319594502449036,0.06386515498161316,-0.08222992718219757,0.0037007786178687658,0.01697567403863818,-0.0019161970019357264
1613115744.136295,5.911693837826e-11,-0.0221291015917343,6.006,0.00816681981086731,0.04855261743068695,-0.010981056839227676,-0.0008806512460688621,0.018626868032175163,-0.005285850704485825
